province,municipality,barangay
Sultan Kudarat,Palimbang,Barongis
Sultan Kudarat,Palimbang,Batang-Baglas
Sultan Kudarat,Palimbang,Butril
Sultan Kudarat,Palimbang,Colobe (Tagadtal)
Sultan Kudarat,Palimbang,Datu Maguiales
Sultan Kudarat,Palimbang,Domolol
Sultan Kudarat,Palimbang,Kabuling
Sultan Kudarat,Palimbang,Kalibuhan
Sultan Kudarat,Palimbang,Kanipaan
Sultan Kudarat,Palimbang,Kidayan
Sultan Kudarat,Palimbang,Kiponget
Sultan Kudarat,Palimbang,Kisek
Sultan Kudarat,Palimbang,Kraan
Sultan Kudarat,Palimbang,Kulong-Kulong
Sultan Kudarat,Palimbang,Langali
Sultan Kudarat,Palimbang,Libua
Sultan Kudarat,Palimbang,Ligao
Sultan Kudarat,Palimbang,Lopoken (Lepolon)
Sultan Kudarat,Palimbang,Lumitan
Sultan Kudarat,Palimbang,Maganao
Sultan Kudarat,Palimbang,Maguid
Sultan Kudarat,Palimbang,Malatuneng (Malatunol)
Sultan Kudarat,Palimbang,Malisbong
Sultan Kudarat,Palimbang,Medol
Sultan Kudarat,Palimbang,Milbuk
Sultan Kudarat,Palimbang,Mina
Sultan Kudarat,Palimbang,Molon
Sultan Kudarat,Palimbang,Namat Masla
Sultan Kudarat,Palimbang,Napnapon
Sultan Kudarat,Palimbang,Poblacion
Sultan Kudarat,Palimbang,San Roque
Sultan Kudarat,Palimbang,Tibuhol (East Badiangon)
Sultan Kudarat,Palimbang,Wal
Sultan Kudarat,Palimbang,Wasag
Sultan Kudarat,Columbio,Bantangan (Lasak)
Sultan Kudarat,Columbio,Datablao
Sultan Kudarat,Columbio,Eday
Sultan Kudarat,Columbio,Elbebe
Sultan Kudarat,Columbio,Lasak
Sultan Kudarat,Columbio,Libertad
Sultan Kudarat,Columbio,Lomoyon
Sultan Kudarat,Columbio,Makat (Sumali Pas)
Sultan Kudarat,Columbio,Maligaya
Sultan Kudarat,Columbio,Mayo
Sultan Kudarat,Columbio,Natividad
Sultan Kudarat,Columbio,Poblacion
Sultan Kudarat,Columbio,Polomolok
Sultan Kudarat,Columbio,Sinapulan
Sultan Kudarat,Columbio,Sucob
Sultan Kudarat,Columbio,Telafas
Sultan Kudarat,Tacurong,Baras
Sultan Kudarat,Tacurong,Buenaflor
Sultan Kudarat,Tacurong,Calean
Sultan Kudarat,Tacurong,Carmen
Sultan Kudarat,Tacurong,Gansing
Sultan Kudarat,Tacurong,Kalandagan
Sultan Kudarat,Tacurong,Lancheta
Sultan Kudarat,Tacurong,Lower Katungal
Sultan Kudarat,Tacurong,New Isabela
Sultan Kudarat,Tacurong,New Lagao
Sultan Kudarat,Tacurong,New Passi
Sultan Kudarat,Tacurong,Poblacion
Sultan Kudarat,Tacurong,Rajah Nuda
Sultan Kudarat,Tacurong,San Antonio
Sultan Kudarat,Tacurong,San Emmanuel
Sultan Kudarat,Tacurong,San Pablo
Sultan Kudarat,Tacurong,San Rafael
Sultan Kudarat,Tacurong,Tina
Sultan Kudarat,Tacurong,Upper Katungal
Sultan Kudarat,Isulan,Bambad
Sultan Kudarat,Isulan,Bual
Sultan Kudarat,Isulan,Dansuli
Sultan Kudarat,Isulan,Impao
Sultan Kudarat,Isulan,Kalawag I (Pob.)
Sultan Kudarat,Isulan,Kalawag II (Pob.)
Sultan Kudarat,Isulan,Kalawag III (Pob.)
Sultan Kudarat,Isulan,Kenram
Sultan Kudarat,Isulan,Kolambog
Sultan Kudarat,Isulan,Kudanding
Sultan Kudarat,Isulan,Lagandang
Sultan Kudarat,Isulan,Laguilayan
Sultan Kudarat,Isulan,Mapantig
Sultan Kudarat,Isulan,New Pangasinan
Sultan Kudarat,Isulan,Sampao
Sultan Kudarat,Isulan,Tayugo
Sultan Kudarat,President Quirino,Bagumbayan
Sultan Kudarat,President Quirino,Bannawag
Sultan Kudarat,President Quirino,Bayawa
Sultan Kudarat,President Quirino,C. Mangilala
Sultan Kudarat,President Quirino,Estrella
Sultan Kudarat,President Quirino,Kalanawe I
Sultan Kudarat,President Quirino,Kalanawe II
Sultan Kudarat,President Quirino,Katico
Sultan Kudarat,President Quirino,Malingon
Sultan Kudarat,President Quirino,Mangalen
Sultan Kudarat,President Quirino,Pedtubo
Sultan Kudarat,President Quirino,Poblacion (Sambulawan)
Sultan Kudarat,President Quirino,Romualdez
Sultan Kudarat,President Quirino,San Jose
Sultan Kudarat,President Quirino,San Pedro (Tuato)
Sultan Kudarat,President Quirino,Sinakulay
Sultan Kudarat,President Quirino,Suben
Sultan Kudarat,President Quirino,Tinaungan
Sultan Kudarat,President Quirino,Tual (Liguasan)
Sultan Kudarat,Lutayan,Antong
Sultan Kudarat,Lutayan,Bayasong
Sultan Kudarat,Lutayan,Blingkong
Sultan Kudarat,Lutayan,Lutayan Proper
Sultan Kudarat,Lutayan,Maindang
Sultan Kudarat,Lutayan,Mamali
Sultan Kudarat,Lutayan,Manili
Sultan Kudarat,Lutayan,Palavilla
Sultan Kudarat,Lutayan,Sampao
Sultan Kudarat,Lutayan,Sisiman
Sultan Kudarat,Lutayan,Tamnag (Pob.)
Sultan Kudarat,Bagumbayan,Bai Sarifinang
Sultan Kudarat,Bagumbayan,Biwang
Sultan Kudarat,Bagumbayan,Busok
Sultan Kudarat,Bagumbayan,Chua
Sultan Kudarat,Bagumbayan,Daguma
Sultan Kudarat,Bagumbayan,Daluga
Sultan Kudarat,Bagumbayan,Kabulanan
Sultan Kudarat,Bagumbayan,Kanulay
Sultan Kudarat,Bagumbayan,Kapaya
Sultan Kudarat,Bagumbayan,Kinayao
Sultan Kudarat,Bagumbayan,Masiag
Sultan Kudarat,Bagumbayan,Monteverde
Sultan Kudarat,Bagumbayan,Poblacion
Sultan Kudarat,Bagumbayan,Santo Nino
Sultan Kudarat,Bagumbayan,Sison
Sultan Kudarat,Bagumbayan,South Sepaka
Sultan Kudarat,Bagumbayan,Sumilil
Sultan Kudarat,Bagumbayan,Titulok
Sultan Kudarat,Bagumbayan,Tuka
Sultan Kudarat,Lambayong,Caridad (Cuyapon)
Sultan Kudarat,Lambayong,Didtaras
Sultan Kudarat,Lambayong,Gansing (Bilumen)
Sultan Kudarat,Lambayong,Kabulakan
Sultan Kudarat,Lambayong,Kapingkong
Sultan Kudarat,Lambayong,Katitisan
Sultan Kudarat,Lambayong,Lagao
Sultan Kudarat,Lambayong,Lilit
Sultan Kudarat,Lambayong,Madanding
Sultan Kudarat,Lambayong,Maligaya
Sultan Kudarat,Lambayong,Mamali
Sultan Kudarat,Lambayong,Matiompong
Sultan Kudarat,Lambayong,Midtapok
Sultan Kudarat,Lambayong,New Cebu
Sultan Kudarat,Lambayong,Palumbi
Sultan Kudarat,Lambayong,Pidtiguian
Sultan Kudarat,Lambayong,Pimbalayan
Sultan Kudarat,Lambayong,Pinguiaman
Sultan Kudarat,Lambayong,Poblacion (Lambayong)
Sultan Kudarat,Lambayong,Sadsalan
Sultan Kudarat,Lambayong,Seneben
Sultan Kudarat,Lambayong,Sigayan
Sultan Kudarat,Lambayong,Tambak
Sultan Kudarat,Lambayong,Tinumigues
Sultan Kudarat,Lambayong,Tumiao (Tinaga)
Sultan Kudarat,Lambayong,Udtong
Sultan Kudarat,Sen. Ninoy Aquino,Banali
Sultan Kudarat,Sen. Ninoy Aquino,Basag
Sultan Kudarat,Sen. Ninoy Aquino,Buenaflores
Sultan Kudarat,Sen. Ninoy Aquino,Bugso
Sultan Kudarat,Sen. Ninoy Aquino,Buklod
Sultan Kudarat,Sen. Ninoy Aquino,Gapok
Sultan Kudarat,Sen. Ninoy Aquino,Kadi
Sultan Kudarat,Sen. Ninoy Aquino,Kapatagan
Sultan Kudarat,Sen. Ninoy Aquino,Kiadsam
Sultan Kudarat,Sen. Ninoy Aquino,Kuden
Sultan Kudarat,Sen. Ninoy Aquino,Kulaman
Sultan Kudarat,Sen. Ninoy Aquino,Lagubang
Sultan Kudarat,Sen. Ninoy Aquino,Langgal
Sultan Kudarat,Sen. Ninoy Aquino,Limuhay
Sultan Kudarat,Sen. Ninoy Aquino,Malegdeg
Sultan Kudarat,Sen. Ninoy Aquino,Midtungok
Sultan Kudarat,Sen. Ninoy Aquino,Nati
Sultan Kudarat,Sen. Ninoy Aquino,Sewod
Sultan Kudarat,Sen. Ninoy Aquino,Tacupis
Sultan Kudarat,Sen. Ninoy Aquino,Tinalon
Surigao Del Norte,Dapa,Bagakay
Surigao Del Norte,Dapa,Barangay 1 (Pob.)
Surigao Del Norte,Dapa,Barangay 10 (Pob.)
Surigao Del Norte,Dapa,Barangay 11 (Pob.)
Surigao Del Norte,Dapa,Barangay 12 (Pob.)
Surigao Del Norte,Dapa,Barangay 13 (Pob.)
Surigao Del Norte,Dapa,Barangay 2 (Pob.)
Surigao Del Norte,Dapa,Barangay 3 (Pob.)
Surigao Del Norte,Dapa,Barangay 4 (Pob.)
Surigao Del Norte,Dapa,Barangay 5 (Pob.)
Surigao Del Norte,Dapa,Barangay 6 (Pob.)
Surigao Del Norte,Dapa,Barangay 7 (Pob.)
Surigao Del Norte,Dapa,Barangay 8 (Pob.)
Surigao Del Norte,Dapa,Barangay 9 (Pob.)
Surigao Del Norte,Dapa,Buenavista
Surigao Del Norte,Dapa,Cabawa
Surigao Del Norte,Dapa,Cambas-Ac
Surigao Del Norte,Dapa,Consolacion
Surigao Del Norte,Dapa,Corregidor
Surigao Del Norte,Dapa,Dagohoy
Surigao Del Norte,Dapa,Don Paulino
Surigao Del Norte,Dapa,Montserrat
Surigao Del Norte,Dapa,Osmena
Surigao Del Norte,Dapa,San Carlos
Surigao Del Norte,Dapa,Santa Fe
Surigao Del Norte,Dapa,Union
Surigao Del Norte,Claver,Bagakay (Pob. West)
Surigao Del Norte,Claver,Cabugo
Surigao Del Norte,Claver,Cagdianao
Surigao Del Norte,Claver,Daywan
Surigao Del Norte,Claver,Hayanggabon
Surigao Del Norte,Claver,Ladgaron (Pob.)
Surigao Del Norte,Claver,Lapinigan
Surigao Del Norte,Claver,Magallanes
Surigao Del Norte,Claver,Panatao
Surigao Del Norte,Claver,Sapa
Surigao Del Norte,Claver,Taganito
Surigao Del Norte,Claver,Tayaga (Pob. East)
Surigao Del Norte,Claver,Urbiztondo
Surigao Del Norte,Claver,Wangke
Surigao Del Norte,Burgos,Baybay
Surigao Del Norte,Burgos,Bitaug
Surigao Del Norte,Burgos,Poblacion 1
Surigao Del Norte,Burgos,Poblacion 2
Surigao Del Norte,Gigaquit,Alambique (Pob.)
Surigao Del Norte,Gigaquit,Anibongan
Surigao Del Norte,Gigaquit,Cam-Boayon
Surigao Del Norte,Gigaquit,Camam-Onan
Surigao Del Norte,Gigaquit,Ipil (Pob.)
Surigao Del Norte,Gigaquit,Lahi
Surigao Del Norte,Gigaquit,Mahanub
Surigao Del Norte,Gigaquit,Poniente
Surigao Del Norte,Gigaquit,San Antonio (Bonot)
Surigao Del Norte,Gigaquit,San Isidro
Surigao Del Norte,Gigaquit,Sico-Sico
Surigao Del Norte,Gigaquit,Villaflor
Surigao Del Norte,Gigaquit,Villafranca
Surigao Del Norte,Bacuag,Cabugao
Surigao Del Norte,Bacuag,Cambuayon
Surigao Del Norte,Bacuag,Campo
Surigao Del Norte,Bacuag,Dugsangon
Surigao Del Norte,Bacuag,Pautao
Surigao Del Norte,Bacuag,Payapag
Surigao Del Norte,Bacuag,Poblacion
Surigao Del Norte,Bacuag,Pungtod
Surigao Del Norte,Bacuag,Santo Rosario
Surigao Del Norte,Alegria,Alipao
Surigao Del Norte,Alegria,Anahaw
Surigao Del Norte,Alegria,Budlingin
Surigao Del Norte,Alegria,Camp Eduard (Geotina)
Surigao Del Norte,Alegria,Ferlda
Surigao Del Norte,Alegria,Gamuton
Surigao Del Norte,Alegria,Julio Ouano (Pob.)
Surigao Del Norte,Alegria,Ombong
Surigao Del Norte,Alegria,Poblacion (Alegria)
Surigao Del Norte,Alegria,Pongtud
Surigao Del Norte,Alegria,San Juan
Surigao Del Norte,Alegria,San Pedro
Surigao Del Norte,Malimono,Bunyasan
Surigao Del Norte,Malimono,Cagtinae
Surigao Del Norte,Malimono,Can-Aga
Surigao Del Norte,Malimono,Cansayong
Surigao Del Norte,Malimono,Cantapoy
Surigao Del Norte,Malimono,Cayawan
Surigao Del Norte,Malimono,Doro (Binocaran)
Surigao Del Norte,Malimono,Hanagdong
Surigao Del Norte,Malimono,Karihatag
Surigao Del Norte,Malimono,Masgad
Surigao Del Norte,Malimono,Pili
Surigao Del Norte,Malimono,San Isidro (Pob.)
Surigao Del Norte,Malimono,Tinago
Surigao Del Norte,Malimono,Villariza
Surigao Del Norte,General Luna,Anajawan
Surigao Del Norte,General Luna,Catangnan
Surigao Del Norte,General Luna,Consuelo
Surigao Del Norte,General Luna,Corazon
Surigao Del Norte,General Luna,La Januza
Surigao Del Norte,General Luna,Libertad
Surigao Del Norte,General Luna,Malinao
Surigao Del Norte,General Luna,Poblacion I (Purok I)
Surigao Del Norte,General Luna,Poblacion II (Purok Ii)
Surigao Del Norte,General Luna,Poblacion III (Purok Iii)
Surigao Del Norte,General Luna,Poblacion IV (Purok Iv)
Surigao Del Norte,General Luna,Poblacion V (Purok V)
Surigao Del Norte,General Luna,Santa Cruz
Surigao Del Norte,General Luna,Santa Fe
Surigao Del Norte,General Luna,Suyangan
Surigao Del Norte,General Luna,Tawin-Tawin
Surigao Del Norte,Mainit,Binga
Surigao Del Norte,Mainit,Bobona-On
Surigao Del Norte,Mainit,Cantugas
Surigao Del Norte,Mainit,Dayano
Surigao Del Norte,Mainit,Mabini
Surigao Del Norte,Mainit,Magpayang
Surigao Del Norte,Mainit,Magsaysay (Pob.)
Surigao Del Norte,Mainit,Mansayao
Surigao Del Norte,Mainit,Marayag
Surigao Del Norte,Mainit,Matin-Ao
Surigao Del Norte,Mainit,Paco
Surigao Del Norte,Mainit,Quezon (Pob.)
Surigao Del Norte,Mainit,Roxas
Surigao Del Norte,Mainit,San Francisco
Surigao Del Norte,Mainit,San Isidro
Surigao Del Norte,Mainit,San Jose
Surigao Del Norte,Mainit,Siana
Surigao Del Norte,Mainit,Silop
Surigao Del Norte,Mainit,Tagbuyawan
Surigao Del Norte,Mainit,Tapi-An
Surigao Del Norte,Mainit,Tolingon
Surigao Del Norte,San Benito,Bongdo
Surigao Del Norte,San Benito,San Juan
Surigao Del Norte,San Benito,Santa Cruz (Pob.)
Surigao Del Norte,San Benito,Talisay (Pob.)
Surigao Del Norte,Del Carmen,Antipolo
Surigao Del Norte,Del Carmen,Bagakay (Alburo)
Surigao Del Norte,Del Carmen,Bitoon
Surigao Del Norte,Del Carmen,Cabugao
Surigao Del Norte,Del Carmen,Cancohoy
Surigao Del Norte,Del Carmen,Del Carmen (Pob.)
Surigao Del Norte,Del Carmen,Domoyog
Surigao Del Norte,Del Carmen,Esperanza
Surigao Del Norte,Del Carmen,Halian
Surigao Del Norte,Del Carmen,Jamoyaon
Surigao Del Norte,Del Carmen,Katipunan
Surigao Del Norte,Del Carmen,Lobogon
Surigao Del Norte,Del Carmen,Mabuhay
Surigao Del Norte,Del Carmen,Quezon
Surigao Del Norte,Del Carmen,San Fernando
Surigao Del Norte,Del Carmen,San Jose (Pob.)
Surigao Del Norte,Del Carmen,Sayak
Surigao Del Norte,Del Carmen,Tuboran
Surigao Del Norte,Surigao,Alang-Alang
Surigao Del Norte,Surigao,Alegria
Surigao Del Norte,Surigao,Anomar
Surigao Del Norte,Surigao,Aurora
Surigao Del Norte,Surigao,Balibayon
Surigao Del Norte,Surigao,Baybay
Surigao Del Norte,Surigao,Bilabid
Surigao Del Norte,Surigao,Bitaugan
Surigao Del Norte,Surigao,Bonifacio
Surigao Del Norte,Surigao,Buenavista
Surigao Del Norte,Surigao,Cabongbongan
Surigao Del Norte,Surigao,Cagniog
Surigao Del Norte,Surigao,Cagutsan
Surigao Del Norte,Surigao,Canlanipa
Surigao Del Norte,Surigao,Cantiasay
Surigao Del Norte,Surigao,Capalayan
Surigao Del Norte,Surigao,Catadman
Surigao Del Norte,Surigao,Danao
Surigao Del Norte,Surigao,Danawan
Surigao Del Norte,Surigao,Day-Asan
Surigao Del Norte,Surigao,Ipil
Surigao Del Norte,Surigao,Libuac
Surigao Del Norte,Surigao,Lipata
Surigao Del Norte,Surigao,Lisondra
Surigao Del Norte,Surigao,Luna
Surigao Del Norte,Surigao,Mabini
Surigao Del Norte,Surigao,Mabua
Surigao Del Norte,Surigao,Manyagao
Surigao Del Norte,Surigao,Mapawa
Surigao Del Norte,Surigao,Mat-I
Surigao Del Norte,Surigao,Nabago
Surigao Del Norte,Surigao,Nonoc
Surigao Del Norte,Surigao,Orok
Surigao Del Norte,Surigao,Poctoy
Surigao Del Norte,Surigao,Punta Bilar
Surigao Del Norte,Surigao,Quezon
Surigao Del Norte,Surigao,Rizal
Surigao Del Norte,Surigao,Sabang
Surigao Del Norte,Surigao,San Isidro
Surigao Del Norte,Surigao,San Jose
Surigao Del Norte,Surigao,San Juan
Surigao Del Norte,Surigao,San Pedro (Hanigad)
Surigao Del Norte,Surigao,San Roque
Surigao Del Norte,Surigao,Serna (Bad-Asay)
Surigao Del Norte,Surigao,Sidlakan
Surigao Del Norte,Surigao,Silop
Surigao Del Norte,Surigao,Sugbay
Surigao Del Norte,Surigao,Sukailang
Surigao Del Norte,Surigao,Taft (Pob.)
Surigao Del Norte,Surigao,Talisay
Surigao Del Norte,Surigao,Togbongon
Surigao Del Norte,Surigao,Trinidad
Surigao Del Norte,Surigao,Washington (Pob.)
Surigao Del Norte,Surigao,Zaragoza
Surigao Del Norte,Pilar,Asinan (Pob.)
Surigao Del Norte,Pilar,Caridad
Surigao Del Norte,Pilar,Centro (Pob.)
Surigao Del Norte,Pilar,Consolacion
Surigao Del Norte,Pilar,Datu
Surigao Del Norte,Pilar,Dayaohay
Surigao Del Norte,Pilar,Katipunan
Surigao Del Norte,Pilar,Maasin
Surigao Del Norte,Pilar,Mabini
Surigao Del Norte,Pilar,Pilaring (Pob.)
Surigao Del Norte,Pilar,Punta (Pob.)
Surigao Del Norte,Pilar,San Roque
Surigao Del Norte,Placer,Amoslog
Surigao Del Norte,Placer,Anislagan
Surigao Del Norte,Placer,Bad-As
Surigao Del Norte,Placer,Boyongan
Surigao Del Norte,Placer,Bugas-Bugas
Surigao Del Norte,Placer,Central (Pob.)
Surigao Del Norte,Placer,Ellaperal (Nonok)
Surigao Del Norte,Placer,Ipil (Pob.)
Surigao Del Norte,Placer,Lakandula
Surigao Del Norte,Placer,Mabini
Surigao Del Norte,Placer,Macalaya
Surigao Del Norte,Placer,Magsaysay (Pob.)
Surigao Del Norte,Placer,Magupange
Surigao Del Norte,Placer,Pananay-An
Surigao Del Norte,Placer,Panhutongan
Surigao Del Norte,Placer,San Isidro
Surigao Del Norte,Placer,Sani-Sani
Surigao Del Norte,Placer,Santa Cruz
Surigao Del Norte,Placer,Suyoc
Surigao Del Norte,Placer,Tagbongabong
Surigao Del Norte,San Francisco,Amontay
Surigao Del Norte,San Francisco,Balite
Surigao Del Norte,San Francisco,Banbanon
Surigao Del Norte,San Francisco,Diaz
Surigao Del Norte,San Francisco,Honrado
Surigao Del Norte,San Francisco,Jubgan
Surigao Del Norte,San Francisco,Linongganan
Surigao Del Norte,San Francisco,Macopa
Surigao Del Norte,San Francisco,Magtangale
Surigao Del Norte,San Francisco,Oslao
Surigao Del Norte,San Francisco,Poblacion
Surigao Del Norte,San Isidro,Del Carmen (Pob.)
Surigao Del Norte,San Isidro,Del Pilar
Surigao Del Norte,San Isidro,Macapagal
Surigao Del Norte,San Isidro,Pacifico
Surigao Del Norte,San Isidro,Roxas
Surigao Del Norte,San Isidro,San Miguel
Surigao Del Norte,San Isidro,Santo Nino
Surigao Del Norte,San Isidro,Tambacan
Surigao Del Norte,San Isidro,Tigasao
Surigao Del Norte,Santa Monica,Abad Santos
Surigao Del Norte,Santa Monica,Alegria
Surigao Del Norte,Santa Monica,Bailan
Surigao Del Norte,Santa Monica,Garcia
Surigao Del Norte,Santa Monica,Mabuhay (Pob.)
Surigao Del Norte,Santa Monica,Magsaysay
Surigao Del Norte,Santa Monica,Rizal
Surigao Del Norte,Santa Monica,T. Arlan (Pob.)
Surigao Del Norte,Santa Monica,Tangbo
Surigao Del Norte,Tagana-An,Aurora (Pob.)
Surigao Del Norte,Tagana-An,Azucena (Pob.)
Surigao Del Norte,Tagana-An,Banban
Surigao Del Norte,Tagana-An,Cawilan
Surigao Del Norte,Tagana-An,Fabio
Surigao Del Norte,Tagana-An,Himamaug
Surigao Del Norte,Tagana-An,Laurel
Surigao Del Norte,Tagana-An,Lower Libas
Surigao Del Norte,Tagana-An,Opong
Surigao Del Norte,Tagana-An,Patino
Surigao Del Norte,Tagana-An,Sampaguita (Pob.)
Surigao Del Norte,Tagana-An,Talavera
Surigao Del Norte,Tagana-An,Union
Surigao Del Norte,Tagana-An,Upper Libas
Surigao Del Norte,Sison,Biyabid
Surigao Del Norte,Sison,Gacepan
Surigao Del Norte,Sison,Ima
Surigao Del Norte,Sison,Lower Patag
Surigao Del Norte,Sison,Mabuhay
Surigao Del Norte,Sison,Mayag
Surigao Del Norte,Sison,Poblacion (San Pedro)
Surigao Del Norte,Sison,San Isidro
Surigao Del Norte,Sison,San Pablo
Surigao Del Norte,Sison,Tagbayani
Surigao Del Norte,Sison,Tinogpahan
Surigao Del Norte,Sison,Upper Patag
Surigao Del Norte,Tubod,Capayahan
Surigao Del Norte,Tubod,Cawilan
Surigao Del Norte,Tubod,Del Rosario
Surigao Del Norte,Tubod,Marga
Surigao Del Norte,Tubod,Motorpool
Surigao Del Norte,Tubod,Poblacion (Tubod)
Surigao Del Norte,Tubod,San Isidro
Surigao Del Norte,Tubod,San Pablo
Surigao Del Norte,Tubod,Timamana
Surigao Del Sur,Cantilan,Bugsukan
Surigao Del Sur,Cantilan,Buntalid
Surigao Del Sur,Cantilan,Cabangahan
Surigao Del Sur,Cantilan,Cabas-An
Surigao Del Sur,Cantilan,Calagdaan
Surigao Del Sur,Cantilan,Consuelo
Surigao Del Sur,Cantilan,General Island
Surigao Del Sur,Cantilan,Lininti-An (Pob.)
Surigao Del Sur,Cantilan,Lobo
Surigao Del Sur,Cantilan,Magasang
Surigao Del Sur,Cantilan,Magosilom (Pob.)
Surigao Del Sur,Cantilan,Pag-Antayan
Surigao Del Sur,Cantilan,Palasao
Surigao Del Sur,Cantilan,Parang
Surigao Del Sur,Cantilan,San Pedro
Surigao Del Sur,Cantilan,Tapi
Surigao Del Sur,Cantilan,Tigabong
Surigao Del Sur,Cagwait,Aras-Asan
Surigao Del Sur,Cagwait,Bacolod
Surigao Del Sur,Cagwait,Bitaugan East
Surigao Del Sur,Cagwait,Bitaugan West
Surigao Del Sur,Cagwait,La Purisima (Palhe)
Surigao Del Sur,Cagwait,Lactudan
Surigao Del Sur,Cagwait,Mat-E
Surigao Del Sur,Cagwait,Poblacion
Surigao Del Sur,Cagwait,Tawagan
Surigao Del Sur,Cagwait,Tubo-Tubo
Surigao Del Sur,Cagwait,Unidad
Surigao Del Sur,Hinatuan,Baculin
Surigao Del Sur,Hinatuan,Benigno Aquino (Zone I Pob.)
Surigao Del Sur,Hinatuan,Bigaan
Surigao Del Sur,Hinatuan,Cambatong
Surigao Del Sur,Hinatuan,Campa
Surigao Del Sur,Hinatuan,Dugmanon
Surigao Del Sur,Hinatuan,Harip
Surigao Del Sur,Hinatuan,La Casa (Pob.)
Surigao Del Sur,Hinatuan,Loyola
Surigao Del Sur,Hinatuan,Maligaya
Surigao Del Sur,Hinatuan,Pagtigni-An (Bitoon)
Surigao Del Sur,Hinatuan,Pocto
Surigao Del Sur,Hinatuan,Port Lamon
Surigao Del Sur,Hinatuan,Roxas
Surigao Del Sur,Hinatuan,San Juan
Surigao Del Sur,Hinatuan,Sasa
Surigao Del Sur,Hinatuan,Tagasaka
Surigao Del Sur,Hinatuan,Tagbobonga
Surigao Del Sur,Hinatuan,Talisay
Surigao Del Sur,Hinatuan,Tarusan
Surigao Del Sur,Hinatuan,Tidman
Surigao Del Sur,Hinatuan,Tiwi
Surigao Del Sur,Hinatuan,Zone II (Pob.)
Surigao Del Sur,Hinatuan,Zone III Maharlika (Pob.)
Surigao Del Sur,Bislig,Bucto
Surigao Del Sur,Bislig,Burboanan
Surigao Del Sur,Bislig,Caguyao
Surigao Del Sur,Bislig,Coleto
Surigao Del Sur,Bislig,Comawas
Surigao Del Sur,Bislig,Kahayag
Surigao Del Sur,Bislig,Labisma
Surigao Del Sur,Bislig,Lawigan
Surigao Del Sur,Bislig,Maharlika
Surigao Del Sur,Bislig,Mangagoy
Surigao Del Sur,Bislig,Mone
Surigao Del Sur,Bislig,Pamanlinan
Surigao Del Sur,Bislig,Pamaypayan
Surigao Del Sur,Bislig,Poblacion
Surigao Del Sur,Bislig,San Antonio
Surigao Del Sur,Bislig,San Fernando
Surigao Del Sur,Bislig,San Isidro (Bagnan)
Surigao Del Sur,Bislig,San Jose
Surigao Del Sur,Bislig,San Roque (Cadanglasan)
Surigao Del Sur,Bislig,San Vicente
Surigao Del Sur,Bislig,Santa Cruz
Surigao Del Sur,Bislig,Sibaroy
Surigao Del Sur,Bislig,Tabon
Surigao Del Sur,Bislig,Tumanan
Surigao Del Sur,Bayabas,Amag
Surigao Del Sur,Bayabas,Balete (Pob.)
Surigao Del Sur,Bayabas,Cabugo
Surigao Del Sur,Bayabas,Cagbaoto
Surigao Del Sur,Bayabas,La Paz
Surigao Del Sur,Bayabas,Magobawok
Surigao Del Sur,Bayabas,Panaosawon
Surigao Del Sur,Barobo,Amaga
Surigao Del Sur,Barobo,Bahi
Surigao Del Sur,Barobo,Cabacungan
Surigao Del Sur,Barobo,Cambagang
Surigao Del Sur,Barobo,Causwagan
Surigao Del Sur,Barobo,Dapdap
Surigao Del Sur,Barobo,Dughan
Surigao Del Sur,Barobo,Gamut
Surigao Del Sur,Barobo,Javier
Surigao Del Sur,Barobo,Kinayan
Surigao Del Sur,Barobo,Mamis
Surigao Del Sur,Barobo,Poblacion
Surigao Del Sur,Barobo,Rizal
Surigao Del Sur,Barobo,San Jose
Surigao Del Sur,Barobo,San Roque
Surigao Del Sur,Barobo,San Vicente
Surigao Del Sur,Barobo,Sua
Surigao Del Sur,Barobo,Sudlon
Surigao Del Sur,Barobo,Tambis
Surigao Del Sur,Barobo,Unidad
Surigao Del Sur,Barobo,Wakat
Surigao Del Sur,Cortes,Balibadon
Surigao Del Sur,Cortes,Burgos
Surigao Del Sur,Cortes,Capandan
Surigao Del Sur,Cortes,Mabahin
Surigao Del Sur,Cortes,Madrelino
Surigao Del Sur,Cortes,Manlico
Surigao Del Sur,Cortes,Matho
Surigao Del Sur,Cortes,Poblacion
Surigao Del Sur,Cortes,Tag-Anongan
Surigao Del Sur,Cortes,Tigao
Surigao Del Sur,Cortes,Tuboran
Surigao Del Sur,Cortes,Uba
Surigao Del Sur,Lanuza,Agsam
Surigao Del Sur,Lanuza,Bocawe
Surigao Del Sur,Lanuza,Bunga
Surigao Del Sur,Lanuza,Gamuton
Surigao Del Sur,Lanuza,Habag
Surigao Del Sur,Lanuza,Mampi
Surigao Del Sur,Lanuza,Nurcia
Surigao Del Sur,Lanuza,Pakwan
Surigao Del Sur,Lanuza,Sibahay
Surigao Del Sur,Lanuza,Zone I (Pob.)
Surigao Del Sur,Lanuza,Zone II (Pob.)
Surigao Del Sur,Lanuza,Zone III (Pob.)
